order_id,customer_id,staff_id,coupon_code,delivery_pincode,order_date,order_time,payment_method,delivery_status,promised_delivery_time,actual_delivery_time,total_amount
350,459,15,,247667,2026-05-25,Evening,COD,Delivered,45,38,516.28
351,420,2,,250001,2026-06-19,Afternoon,UPI,Delivered,45,29,396.72
352,58,10,,247232,2026-06-24,Morning,UPI,Delivered,45,43,555.66
353,415,14,,247232,2026-06-29,Morning,UPI,Delivered,45,20,175.66
354,64,9,,247001,2026-06-22,Evening,UPI,Delivered,45,28,166.85
355,90,14,,247667,2026-05-22,Morning,UPI,Delivered,45,28,872.6
356,339,19,,247232,2026-06-29,Afternoon,UPI,Preparing,45,26,797.33
357,390,10,BULK150,249401,2026-05-04,Evening,UPI,Delivered,45,44,761.05
358,124,12,,249402,2026-05-25,Other,UPI,Delivered,45,47,477.38
359,8,14,,251001,2026-06-20,Afternoon,COD,Delivered,45,32,242.24
360,483,15,,251003,2026-05-28,Evening,COD,Delivered,45,19,242.24
361,432,15,,247661,2026-05-05,Evening,UPI,Delivered,45,28,777.64
362,310,15,FLAT75,247667,2026-06-23,Afternoon,UPI,Delivered,45,43,926.86
363,150,9,,247661,2026-06-10,Morning,COD,Cancelled,45,30,396.72
364,216,9,GYM20,249401,2026-06-20,Other,UPI,Delivered,45,39,366.54
365,219,12,,247003,2026-04-28,Evening,COD,Delivered,45,15,484.48
366,130,19,GYM20,247003,2026-06-24,Afternoon,UPI,Delivered,45,18,242.24
367,39,9,,247001,2026-06-23,Evening,UPI,Delivered,45,34,547.04
368,477,14,,249401,2026-05-10,Evening,UPI,Delivered,45,47,242.24
369,169,2,,250001,2026-06-25,Other,UPI,Delivered,45,37,647.95
370,264,18,PROTEIN25,247232,2026-06-29,Other,UPI,Delivered,45,15,175.66
371,244,10,SUMMER10,247232,2026-06-01,Evening,COD,Delivered,45,42,1020.32
372,304,18,NEWYEAR100,247661,2026-05-10,Morning,COD,Delivered,45,39,1061.88
373,151,7,,250002,2026-06-24,Afternoon,UPI,Delivered,45,33,175.66
374,484,8,,249401,2026-06-12,Evening,UPI,Cancelled,45,15,175.66
375,249,6,FESTIVE15,250002,2026-06-27,Evening,COD,Delivered,45,35,235.14
376,10,4,,250002,2026-05-28,Other,COD,Delivered,45,36,742.76
377,391,8,,248003,2026-06-27,Other,UPI,Delivered,45,39,830.97
378,76,13,,250001,2026-06-14,Evening,UPI,Delivered,45,39,844.22
379,185,9,,251001,2026-06-16,Morning,UPI,Delivered,45,22,640.45
380,213,8,,251001,2026-06-21,Afternoon,COD,Delivered,45,38,833.72
381,285,20,,247232,2026-06-26,Morning,UPI,Delivered,45,31,600.33
382,385,4,,247661,2026-06-20,Evening,UPI,Delivered,45,29,417.9
383,77,4,GYM20,249402,2026-06-04,Afternoon,UPI,Delivered,45,47,175.66
384,146,19,REFER20,249402,2026-06-05,Evening,COD,Delivered,45,24,425.21
385,148,9,FIRST50,248003,2026-06-29,Other,UPI,Out for Delivery,45,15,551.98
386,126,6,,251003,2026-06-23,Afternoon,UPI,Delivered,45,36,1117.94
387,51,15,FESTIVE15,249402,2026-06-27,Evening,UPI,Delivered,45,15,172.29
388,22,2,,247004,2026-06-13,Other,COD,Delivered,45,53,371.38
389,455,8,FLASH30,251002,2026-06-27,Other,COD,Delivered,45,27,623.13
390,483,4,EXPIRED5,248003,2026-06-08,Evening,UPI,Delivered,45,45,441.55
391,82,4,,247004,2026-04-20,Morning,COD,Delivered,45,28,1224.84
392,132,16,,248003,2026-06-23,Evening,UPI,Cancelled,45,33,427.45
393,99,12,,247232,2026-06-28,Evening,UPI,Delivered,45,24,1011.69
394,395,19,,250001,2026-06-14,Evening,UPI,Delivered,45,15,371.38
395,268,9,,251003,2026-06-29,Morning,UPI,Out for Delivery,45,24,235.14
396,213,11,,249402,2026-06-22,Evening,UPI,Delivered,45,19,484.48
397,445,20,,250001,2026-06-29,Other,UPI,Preparing,45,28,242.24
398,370,9,,249401,2026-04-23,Evening,COD,Delivered,45,39,651.33
399,331,16,,251003,2026-03-15,Evening,COD,Delivered,45,19,783.5
400,127,19,,247003,2026-05-29,Morning,COD,Delivered,45,20,674.78
401,339,1,,250001,2026-06-25,Morning,COD,Delivered,45,34,235.14
402,78,15,MONTHLY200,248003,2026-06-26,Morning,COD,Delivered,45,22,726.72
403,242,1,,247661,2026-05-25,Morning,COD,Delivered,45,26,484.48
404,474,5,,247004,2026-06-17,Morning,UPI,Delivered,45,53,484.48
405,268,10,,247232,2026-06-29,Evening,UPI,Out for Delivery,45,30,1120.48
406,104,10,,247661,2026-04-26,Morning,UPI,Delivered,45,23,621.67
407,264,7,,247001,2026-06-29,Morning,COD,Delivered,45,28,242.24
408,219,1,,247661,2026-06-06,Evening,COD,Delivered,45,31,946.56
409,28,9,,247232,2026-06-23,Evening,UPI,Delivered,45,59,371.38
410,339,4,,248003,2026-06-19,Afternoon,UPI,Delivered,45,33,520.07
411,393,16,,249401,2026-06-20,Evening,UPI,Delivered,45,37,371.38
412,259,7,,247232,2026-06-29,Afternoon,UPI,Cancelled,45,53,613.62
413,230,9,,247661,2026-04-29,Morning,UPI,Delivered,45,18,220.9
414,260,1,,251002,2026-06-23,Afternoon,UPI,Delivered,45,71,593.93
415,135,16,,250001,2026-06-22,Morning,COD,Delivered,45,31,600.33
416,121,2,,249402,2026-06-29,Other,UPI,Out for Delivery,45,29,1063.47
417,416,20,,247661,2026-06-15,Afternoon,COD,Delivered,45,35,474.54
418,331,13,,249402,2026-04-20,Evening,UPI,Delivered,45,24,993.05
419,109,7,,249402,2026-06-08,Afternoon,UPI,Delivered,45,45,242.24
420,31,5,WELCOME10,249401,2026-04-24,Evening,UPI,Delivered,45,31,668.48
421,492,7,,251003,2026-06-26,Morning,COD,Delivered,45,38,653.6
422,15,19,,250002,2026-06-10,Afternoon,COD,Delivered,45,42,597.01
423,430,12,,247232,2026-06-27,Evening,UPI,Delivered,45,40,1073.9
424,389,8,PROTEIN25,247232,2026-06-27,Afternoon,UPI,Delivered,45,39,516.69
425,155,2,,250001,2026-04-19,Other,COD,Delivered,45,28,474.54
426,370,12,,251002,2026-06-20,Morning,UPI,Delivered,45,53,1321.96
427,7,11,FLASH30,251002,2026-06-16,Evening,UPI,Delivered,45,30,454.78
428,9,14,,249401,2026-06-22,Evening,COD,Delivered,45,34,613.62
429,329,6,,250002,2026-06-05,Other,UPI,Delivered,45,26,237.27
430,473,18,SUMMER10,251002,2026-06-21,Evening,COD,Cancelled,45,36,521.75
431,439,9,,247004,2026-06-01,Evening,UPI,Delivered,45,40,371.38
432,424,20,,251003,2026-05-23,Morning,COD,Delivered,45,21,1232.89
433,333,5,BULK150,247661,2026-04-27,Morning,UPI,Delivered,45,41,242.24
434,180,7,,250001,2026-06-29,Morning,UPI,Delivered,45,50,742.76
435,343,13,NEWYEAR100,247232,2026-06-12,Afternoon,UPI,Delivered,45,15,727.42
436,196,6,,247004,2026-05-11,Other,COD,Delivered,45,28,344.58
437,346,15,,251001,2026-06-15,Evening,UPI,Delivered,45,26,379.43
438,440,2,,247001,2026-05-21,Other,COD,Delivered,45,29,242.24
439,308,16,,247661,2026-05-27,Morning,COD,Delivered,45,37,1145.68
440,107,16,EXPIRED5,249402,2026-06-28,Other,COD,Delivered,45,56,436.83
441,351,11,,250001,2026-06-23,Morning,COD,Delivered,45,46,235.14
442,6,5,,251003,2026-06-29,Other,UPI,Delivered,45,35,463.14
443,376,15,WELCOME10,251003,2026-04-26,Morning,UPI,Delivered,45,43,594.13
444,290,4,,251003,2026-06-25,Afternoon,UPI,Delivered,45,34,484.48
445,302,15,,247003,2026-04-26,Other,UPI,Delivered,45,36,379.43
446,124,12,NEWYEAR100,247232,2026-05-30,Evening,COD,Delivered,45,45,1522.77
447,472,4,,251001,2026-06-25,Evening,COD,Delivered,45,34,962.23
448,317,7,,251001,2026-06-11,Other,COD,Delivered,45,52,520.07
449,128,18,,251003,2026-04-18,Evening,UPI,Delivered,45,44,789.28
450,11,6,SUMMER10,247667,2026-03-27,Other,COD,Delivered,45,56,393.55
451,364,15,,247001,2026-06-27,Evening,COD,Delivered,45,15,721.75
452,277,20,,248003,2026-06-24,Evening,COD,Delivered,45,54,333.7
453,414,15,FLAT75,250002,2026-06-22,Evening,COD,Delivered,45,17,235.14
454,393,13,,247667,2026-06-27,Other,COD,Delivered,45,42,619.27
455,438,12,,247232,2026-05-31,Morning,COD,Delivered,45,31,778.21
456,438,2,BULK150,249402,2026-06-08,Evening,UPI,Delivered,45,23,409.8
457,420,5,,250002,2026-06-04,Evening,UPI,Delivered,45,54,371.38
458,466,16,,247001,2026-06-17,Evening,COD,Delivered,45,27,204.9
459,299,2,FIRST50,247001,2026-06-17,Evening,COD,Delivered,45,38,1072.32
460,115,15,,247004,2026-06-21,Morning,COD,Delivered,45,44,761.05
461,167,1,,251001,2026-06-28,Afternoon,UPI,Delivered,45,37,996.13
462,106,18,,251002,2026-06-24,Evening,COD,Delivered,45,29,222.55
463,404,20,NEWYEAR100,251001,2026-04-26,Other,UPI,Delivered,45,53,484.48
464,94,9,,247667,2026-05-29,Evening,COD,Delivered,45,25,775.24
465,59,19,,248003,2026-05-10,Morning,UPI,Delivered,45,42,242.24
466,283,13,,249401,2026-06-09,Evening,COD,Cancelled,45,37,277.83
467,290,8,,250002,2026-06-21,Other,UPI,Delivered,45,42,742.76
468,345,6,,251002,2026-06-25,Afternoon,UPI,Delivered,45,38,981.07
469,66,16,,249402,2026-06-13,Evening,UPI,Delivered,45,52,235.14
470,139,9,,247232,2026-06-16,Morning,UPI,Delivered,45,57,802.43
471,41,7,LOYALTY50,247003,2026-06-28,Morning,UPI,Delivered,45,34,175.66
472,125,19,PROTEIN25,251003,2026-06-21,Evening,COD,Delivered,45,22,277.83
473,396,8,PROTEIN25,251001,2026-06-29,Morning,UPI,Preparing,45,36,565.46
474,67,8,,250002,2026-06-12,Other,UPI,Delivered,45,58,592.28
475,97,13,,247232,2026-05-24,Evening,COD,Delivered,45,38,719.62
476,430,12,FIRST50,249401,2026-05-21,Evening,UPI,Delivered,45,36,420.28
477,231,14,,247232,2026-06-26,Evening,COD,Delivered,45,56,586.82
478,165,14,,249401,2026-06-16,Evening,UPI,Delivered,45,36,276.57
479,429,20,,247232,2026-06-24,Morning,UPI,Delivered,45,42,1206.11
480,11,8,,249402,2026-06-28,Evening,UPI,Delivered,45,28,371.38
481,145,10,,250002,2026-06-21,Evening,COD,Delivered,45,59,742.76
482,401,20,,251002,2026-06-29,Other,UPI,Delivered,45,42,554.4
483,217,8,,251003,2026-05-30,Other,COD,Delivered,45,58,499.12
484,220,14,,247001,2026-02-24,Evening,UPI,Delivered,45,48,590.02
485,352,7,,249401,2026-05-06,Afternoon,COD,Delivered,45,30,445.1
486,487,14,,248003,2026-06-25,Evening,COD,Delivered,45,34,154.48
487,325,7,,247003,2026-05-24,Morning,UPI,Delivered,45,53,379.43
488,268,15,,247667,2026-06-29,Evening,COD,Delivered,45,51,276.57
489,236,15,FLAT75,251001,2026-06-23,Morning,COD,Delivered,45,48,480.66
490,199,18,,248003,2026-04-16,Evening,UPI,Delivered,45,36,428.52
491,70,5,EXPIRED5,251001,2026-06-26,Evening,UPI,Delivered,45,33,946.76
492,293,20,,250001,2026-06-19,Evening,UPI,Delivered,45,31,1138.29
493,452,12,,248003,2026-05-30,Other,COD,Delivered,45,36,651.33
494,396,6,,247004,2026-06-25,Morning,UPI,Delivered,45,48,276.57
495,464,20,,247661,2026-06-29,Evening,COD,Delivered,45,47,220.9
496,16,8,,251001,2026-06-28,Afternoon,COD,Delivered,45,52,967.67
497,302,2,,250001,2026-06-15,Afternoon,UPI,Delivered,45,32,685.66
498,362,7,EXPIRED5,251003,2026-06-27,Evening,COD,Delivered,45,43,442.72
499,414,12,,250001,2026-06-15,Morning,UPI,Delivered,45,31,276.57
500,304,16,,247001,2026-04-23,Evening,COD,Delivered,45,32,633.99
501,299,20,,247004,2026-06-26,Evening,UPI,Delivered,45,48,694.47
502,393,6,LOYALTY50,247001,2026-06-27,Other,COD,Delivered,45,18,1035.23
503,222,16,,249402,2026-06-18,Morning,COD,Delivered,45,36,398.21
504,432,16,,250002,2026-06-13,Morning,COD,Delivered,45,41,1016.8
505,487,12,,247001,2026-06-28,Afternoon,UPI,Delivered,45,35,242.24
506,484,14,FLAT75,250002,2026-06-29,Evening,UPI,Preparing,45,36,276.57
507,78,7,WELCOME10,251001,2026-06-21,Other,UPI,Delivered,45,34,211.63
508,467,1,,249402,2026-06-24,Evening,UPI,Delivered,45,32,1032.65
509,103,11,,247003,2026-06-22,Evening,UPI,Delivered,45,32,653.47
510,30,12,BULK150,247661,2026-05-27,Evening,UPI,Delivered,45,40,371.38
511,497,9,SUMMER10,250002,2026-06-29,Morning,COD,Out for Delivery,45,37,218.02
512,148,11,,248003,2026-06-15,Morning,COD,Delivered,45,48,1423.45
513,61,8,MONTHLY200,249402,2026-06-07,Other,COD,Delivered,45,50,726.72
514,166,9,,249402,2026-05-30,Morning,UPI,Delivered,45,21,913.0
515,143,2,,247003,2026-04-19,Evening,UPI,Delivered,45,34,166.85
516,452,16,,251003,2026-06-18,Evening,COD,Delivered,45,39,417.9
517,155,8,GYM20,251003,2026-06-09,Evening,UPI,Delivered,45,47,599.62
518,194,7,,247667,2026-06-02,Morning,UPI,Delivered,45,27,553.14
519,484,2,,247003,2026-06-26,Afternoon,COD,Delivered,45,61,715.98
520,272,7,,251001,2026-05-11,Morning,UPI,Delivered,45,49,484.48
521,259,8,SUMMER10,247661,2026-06-20,Evening,UPI,Delivered,45,21,618.61
522,349,4,,247232,2026-06-23,Afternoon,COD,Delivered,45,15,276.57
523,209,8,,248003,2026-05-26,Evening,UPI,Delivered,45,31,793.96
524,364,15,,247004,2026-06-25,Afternoon,COD,Delivered,45,38,154.48
525,332,14,BULK150,251001,2026-05-28,Other,UPI,Delivered,45,27,1145.9
526,338,19,GYM20,251002,2026-06-05,Afternoon,UPI,Delivered,45,34,242.24
527,147,9,MONTHLY200,250001,2026-06-02,Evening,UPI,Delivered,45,29,533.91
528,251,19,,250002,2026-06-26,Evening,UPI,Delivered,45,37,680.24
529,395,8,GYM20,251001,2026-04-27,Morning,COD,Delivered,45,47,387.58
530,5,5,,251002,2026-05-12,Morning,COD,Delivered,45,54,371.38
531,164,7,,247001,2026-05-10,Evening,COD,Delivered,45,48,966.27
532,495,12,SUMMER10,247001,2026-06-14,Evening,COD,Delivered,45,26,741.25
533,416,5,,250001,2026-06-17,Morning,UPI,Delivered,45,63,154.48
534,365,13,SUMMER10,248003,2026-06-07,Other,UPI,Cancelled,45,57,334.24
535,12,2,,247003,2026-05-22,Afternoon,COD,Delivered,45,26,242.24
536,225,15,SUMMER10,251003,2026-06-29,Evening,COD,Out for Delivery,45,44,213.54
537,440,2,,250001,2026-05-04,Afternoon,UPI,Delivered,45,40,836.17
538,119,9,,247003,2026-06-27,Other,UPI,Delivered,45,40,855.86
539,227,9,,251001,2026-06-28,Evening,UPI,Delivered,45,16,841.66
540,374,18,,248003,2026-06-11,Evening,COD,Delivered,45,49,242.24
541,429,15,,248003,2026-06-25,Evening,UPI,Delivered,45,37,484.48
542,376,2,,247001,2026-05-03,Morning,UPI,Delivered,45,33,856.81
543,57,8,,247667,2026-06-13,Other,UPI,Delivered,45,32,237.27
544,109,5,WEEKEND15,249401,2026-06-27,Evening,UPI,Delivered,45,22,315.67
545,450,6,,251001,2026-06-12,Afternoon,UPI,Delivered,45,33,1227.24
546,324,1,,247661,2026-06-01,Morning,UPI,Delivered,45,36,277.83
547,62,11,,247232,2026-04-22,Morning,UPI,Delivered,45,36,742.76
548,3,16,FLASH30,247003,2026-05-14,Morning,UPI,Delivered,45,15,242.24
549,322,5,FLASH30,248003,2026-06-14,Other,UPI,Delivered,45,38,668.33
550,449,20,,248003,2026-06-21,Morning,UPI,Delivered,45,44,680.72
551,97,15,,249401,2026-04-17,Morning,UPI,Delivered,45,31,672.67
552,147,2,WELCOME10,247667,2026-05-28,Other,UPI,Delivered,45,32,339.33
553,285,15,,247667,2026-06-26,Evening,COD,Delivered,45,42,841.66
554,33,8,,251002,2026-06-24,Evening,COD,Delivered,45,30,242.24
555,244,12,MONTHLY200,250002,2026-04-30,Morning,COD,Delivered,45,46,417.9
556,354,13,NEWYEAR100,251003,2026-06-25,Morning,UPI,Delivered,45,45,547.95
557,466,10,,251001,2026-06-07,Morning,UPI,Delivered,45,17,798.71
558,406,7,,248003,2026-06-28,Afternoon,COD,Delivered,45,41,584.33
559,78,20,,247003,2026-06-20,Morning,UPI,Delivered,45,49,647.95
560,272,13,,248003,2026-06-14,Morning,UPI,Delivered,45,20,276.57
561,246,4,,249402,2026-06-29,Evening,UPI,Delivered,45,33,750.81
562,240,11,,247003,2026-04-24,Morning,UPI,Delivered,45,26,396.72
563,76,8,,250001,2026-06-18,Afternoon,UPI,Delivered,45,40,222.55
564,125,7,,251003,2026-06-15,Other,UPI,Delivered,45,37,276.57
565,322,15,EXPIRED5,247001,2026-06-16,Other,COD,Delivered,45,48,524.13
566,102,18,PROTEIN25,249401,2026-04-04,Afternoon,COD,Cancelled,45,41,242.24
567,253,16,,249402,2026-06-18,Morning,UPI,Delivered,45,41,913.34
568,41,13,,247004,2026-06-23,Evening,UPI,Delivered,45,18,1130.24
569,286,12,,247003,2026-06-17,Other,UPI,Delivered,45,30,939.2
570,347,4,,247004,2026-06-29,Other,COD,Delivered,45,20,606.52
571,467,6,BULK150,251003,2026-06-28,Evening,COD,Delivered,45,45,220.9
572,157,13,,250002,2026-06-24,Morning,COD,Delivered,45,34,277.83
573,126,14,PROTEIN25,250002,2026-06-29,Evening,UPI,Delivered,45,54,348.59
574,311,16,,247232,2026-04-22,Other,UPI,Delivered,45,43,276.57
575,287,6,,251001,2026-06-29,Other,UPI,Out for Delivery,45,51,276.57
576,360,20,EXPIRED5,247661,2026-06-19,Other,UPI,Delivered,45,18,397.0
577,477,6,,247232,2026-06-05,Evening,COD,Delivered,45,42,242.24
578,203,5,,247001,2026-05-09,Afternoon,COD,Delivered,45,47,599.14
579,353,14,PROTEIN25,247003,2026-06-24,Evening,UPI,Delivered,45,38,242.24
580,490,7,PROTEIN25,247001,2026-06-29,Evening,UPI,Delivered,45,55,414.86
581,128,2,,249402,2026-05-08,Evening,UPI,Delivered,45,35,277.83
582,54,14,MONTHLY200,251003,2026-05-07,Afternoon,UPI,Delivered,45,36,409.56
583,32,1,,248003,2026-06-18,Evening,UPI,Delivered,45,61,592.28
584,422,2,,251002,2026-06-29,Evening,COD,Cancelled,45,36,1195.91
585,19,10,GYM20,249401,2026-06-04,Morning,UPI,Delivered,45,48,490.9
586,485,18,,247003,2026-06-13,Afternoon,UPI,Delivered,45,21,377.03
587,232,5,FESTIVE15,249401,2026-04-24,Afternoon,COD,Delivered,45,51,544.16
588,7,4,,248003,2026-06-13,Evening,UPI,Delivered,45,41,795.38
589,116,12,,247661,2026-05-15,Afternoon,COD,Delivered,45,20,172.29
590,408,11,NEWYEAR100,247001,2026-06-29,Evening,UPI,Delivered,45,68,371.38
591,169,16,,247661,2026-05-08,Afternoon,COD,Delivered,45,38,707.03
592,177,20,FIRST50,247004,2026-03-09,Morning,COD,Delivered,45,42,227.83
593,425,14,SUMMER10,250001,2026-05-05,Other,COD,Delivered,45,42,597.37
594,87,20,SUMMER10,248003,2026-06-14,Evening,UPI,Delivered,45,39,752.55
595,323,7,,248003,2026-05-06,Other,UPI,Delivered,45,36,1200.46
596,67,9,,247661,2026-06-25,Morning,UPI,Delivered,45,46,242.24
597,387,6,,247003,2026-06-26,Morning,COD,Cancelled,45,36,274.04
598,340,18,BULK150,251002,2026-06-15,Evening,UPI,Delivered,45,44,371.38
599,152,16,,247661,2026-06-10,Morning,COD,Delivered,45,39,464.79
600,22,19,,250002,2026-06-07,Afternoon,COD,Delivered,45,40,1069.13
601,190,12,,247667,2026-06-29,Other,COD,Delivered,45,52,924.52
602,163,14,,247003,2026-06-06,Evening,UPI,Delivered,45,28,593.93
603,217,16,,249402,2026-06-24,Morning,UPI,Delivered,45,30,980.03
604,65,18,,249401,2026-06-11,Other,COD,Delivered,45,28,555.66
605,324,14,,247003,2026-06-12,Afternoon,UPI,Delivered,45,30,441.8
606,433,2,,247003,2026-04-27,Afternoon,UPI,Delivered,45,41,556.22
607,443,16,,247001,2026-05-15,Evening,COD,Delivered,45,46,647.95
608,346,13,NEWYEAR100,247004,2026-06-03,Morning,UPI,Delivered,45,32,513.62
609,363,10,MONTHLY200,250002,2026-06-21,Evening,UPI,Delivered,45,42,464.79
610,456,6,WELCOME10,249401,2026-06-29,Evening,UPI,Delivered,45,25,464.65
611,388,10,,247003,2026-03-05,Evening,COD,Delivered,45,44,175.66
612,191,20,MONTHLY200,247232,2026-06-13,Morning,UPI,Delivered,45,35,222.55
613,408,9,,247232,2026-06-27,Evening,UPI,Delivered,45,36,660.14
614,281,20,BULK150,250001,2026-06-19,Evening,UPI,Delivered,45,28,166.85
615,396,14,WEEKEND15,247667,2026-06-22,Other,UPI,Delivered,45,56,322.52
616,61,7,,247667,2026-05-14,Other,COD,Delivered,45,40,726.72
617,376,9,,250002,2026-05-05,Morning,UPI,Delivered,45,40,1149.52
618,354,10,,247001,2026-06-15,Evening,COD,Delivered,45,42,676.94
619,383,20,FIRST50,249402,2026-05-04,Morning,UPI,Delivered,45,24,321.38
620,289,1,WELCOME10,250001,2026-06-27,Evening,UPI,Delivered,45,77,661.97
621,273,2,GYM20,247003,2026-06-11,Morning,UPI,Delivered,45,47,235.14
622,489,18,,248003,2026-06-16,Morning,UPI,Delivered,45,39,621.67
623,256,15,REFER20,247001,2026-06-16,Evening,UPI,Delivered,45,32,222.55
624,116,8,REFER20,250001,2026-06-20,Evening,UPI,Delivered,45,36,220.9
625,188,18,,247667,2026-06-29,Evening,UPI,Cancelled,45,33,277.83
626,414,2,,251002,2026-05-06,Evening,COD,Delivered,45,47,762.28
627,180,19,,250002,2026-06-29,Evening,UPI,Delivered,45,69,631.34
628,13,18,,247001,2026-06-25,Evening,UPI,Delivered,45,26,175.66
629,419,4,,247003,2026-06-26,Morning,UPI,Delivered,45,17,276.57
630,392,8,,247232,2026-06-08,Evening,UPI,Delivered,45,26,553.14
631,78,5,,247004,2026-06-29,Evening,COD,Preparing,45,35,811.26
632,291,12,,249402,2026-06-28,Evening,COD,Delivered,45,44,172.29
633,152,14,,247004,2026-04-08,Other,COD,Delivered,45,48,1214.38
634,225,15,,247004,2026-06-19,Morning,UPI,Delivered,45,41,409.8
635,342,11,,248003,2026-06-26,Evening,COD,Delivered,45,31,484.48
636,110,10,,251001,2026-05-23,Other,UPI,Delivered,45,34,276.57
637,208,10,FIRST50,247003,2026-05-01,Evening,UPI,Delivered,45,39,505.66
638,414,1,FIRST50,247001,2026-05-09,Evening,UPI,Delivered,45,19,242.24
639,50,10,GYM20,250001,2026-06-22,Evening,COD,Delivered,45,23,387.58
640,105,14,,249402,2026-06-24,Evening,UPI,Delivered,45,36,463.14
641,204,15,,249402,2026-04-21,Other,COD,Delivered,45,38,553.14
642,208,2,FIRST50,251003,2026-05-19,Evening,UPI,Delivered,45,45,540.02
643,214,10,,247667,2026-06-17,Morning,UPI,Cancelled,45,27,464.79
644,270,4,,251003,2026-06-10,Evening,COD,Delivered,45,45,899.01
645,191,5,,250002,2026-06-29,Other,UPI,Delivered,45,46,243.47
646,92,11,EXPIRED5,250002,2026-06-28,Evening,COD,Delivered,45,34,590.09
647,409,13,WEEKEND15,251001,2026-06-28,Morning,COD,Delivered,45,32,521.58
648,380,12,PROTEIN25,247661,2026-06-27,Afternoon,UPI,Delivered,45,66,242.24
649,450,1,,247667,2026-06-28,Evening,UPI,Delivered,45,44,276.57
650,127,9,,249401,2026-06-28,Afternoon,UPI,Delivered,45,40,222.55
651,420,20,SUMMER10,247661,2026-06-15,Evening,UPI,Delivered,45,39,323.44
652,264,14,,249401,2026-06-29,Evening,UPI,Preparing,45,15,903.61
653,183,13,,247667,2026-06-07,Morning,UPI,Delivered,45,34,243.47
654,252,7,LOYALTY50,248003,2026-06-24,Afternoon,COD,Delivered,45,38,535.53
655,234,12,MONTHLY200,251002,2026-06-09,Evening,UPI,Delivered,45,25,551.72
656,125,15,WELCOME10,247004,2026-06-08,Evening,COD,Delivered,45,48,559.5
657,317,20,,247001,2026-06-20,Evening,COD,Delivered,45,52,484.48
658,378,12,,251001,2026-06-19,Other,COD,Delivered,45,24,1447.67
659,230,12,,250001,2026-06-27,Evening,COD,Delivered,45,58,661.37
660,282,12,FIRST50,250002,2026-06-18,Morning,COD,Delivered,45,26,708.86
661,281,11,,247004,2026-06-15,Evening,COD,Cancelled,45,40,477.38
662,412,20,,249402,2026-06-28,Afternoon,UPI,Delivered,45,33,985.26
663,128,16,,249402,2026-06-04,Morning,COD,Delivered,45,44,484.48
664,495,7,,248003,2026-06-29,Other,COD,Delivered,45,40,593.93
665,464,15,,251001,2026-06-19,Morning,UPI,Delivered,45,41,1426.8
666,321,5,,247004,2026-06-26,Evening,UPI,Delivered,45,15,450.12
667,65,6,NEWYEAR100,247232,2026-06-18,Morning,COD,Delivered,45,32,417.9
668,458,13,,249401,2026-06-19,Other,COD,Delivered,45,34,1227.24
669,213,18,,247232,2026-06-29,Afternoon,UPI,Preparing,45,42,371.38
670,313,5,,249401,2026-06-07,Evening,UPI,Cancelled,45,32,1439.85
671,335,7,,247004,2026-03-14,Morning,UPI,Delivered,45,36,888.25
672,482,19,WEEKEND15,248003,2026-06-27,Evening,COD,Delivered,45,62,744.73
673,117,1,LOYALTY50,247003,2026-06-21,Afternoon,COD,Delivered,45,59,1821.05
